fantrax_name,fantrax_team,rank,score,name,team,position,matchup count,Date
Milos Kerkez,BOU,128,1159.9063495211142,Milos Kerkez,,D,147,2023-07-26
Tomas Soucek,WHU,129,1159.8138911462995,Tomas Soucek,,M,778,2023-07-26
Ibrahima Konate,LIV,112,1231.291399722216,Ibrahima Konate,,D,770,2023-07-26
Michael Keane,EVE,121,1186.8293335674389,Michael Keane,,D,812,2023-07-26
Oleksandr Zinchenko,ARS,111,1231.5911216358816,Oleksandr Zinchenko,,D,769,2023-07-26
Moises Caicedo,BHA,100,1287.8711095883866,Moises Caicedo,,M,736,2023-07-26
Demarai Gray,EVE,109,1250.9432175302495,Demarai Gray,,M,768,2023-07-26
Sandro Tonali,NEW,90,1361.7509536419313,Sandro Tonali,,M,751,2023-07-26
Mathias Jensen,BRF,91,1355.1355550400335,Mathias Jensen,,M,710,2023-07-26
Philip Billing,BOU,92,1354.052450658741,Philip Billing,,M,756,2023-07-26
Harry Wilson,FUL,93,1343.655174006509,Harry Wilson,,M,792,2023-07-26
Matt Doherty,WOL,94,1341.307366990181,Matt Doherty,,D,141,2023-07-26
Justin Kluivert,BOU,95,1338.211238914345,Justin Kluivert,,M,781,2023-07-26
Kenny Tete,FUL,96,1337.4286455814392,Kenny Tete,,D,737,2023-07-26
Conor Gallagher,CHE,97,1337.3835045300282,Conor Gallagher,,M,750,2023-07-26
Richarlison Andrade,TOT,110,1235.7587939682649,Richarlison,,F,762,2023-07-26
Abdoulaye Doucoure,EVE,98,1305.3117198237194,Abdoulaye Doucoure,,M,763,2023-07-26
Alfie Doughty,LUT,101,1286.1048701327934,Alfie Doughty,,M,782,2023-07-26
Iyenoma Destiny Udogie,TOT,102,1285.017666995138,Destiny Udogie,,D,684,2023-07-26
Taiwo Awoniyi,NOT,103,1284.9210263129905,Taiwo Awoniyi,,F,681,2023-07-26
Aaron Wan-Bissaka,MUN,104,1281.8833711429768,Aaron Wan-Bissaka,,D,752,2023-07-26
Carlton Morris,LUT,105,1281.4170845004535,Carlton Morris,,F,760,2023-07-26
Miguel Almiron,NEW,106,1273.3758420654312,Miguel Almiron,,M,743,2023-07-26
Oliver Norwood,SHU,107,1254.6754483493432,Oliver Norwood,,M,762,2023-07-26
Sven Botman,NEW,108,1251.0750807017093,Sven Botman,,D,737,2023-07-26
Dominic Calvert-Lewin,EVE,99,1301.4682195665152,Dominic Calvert-Lewin,,F,796,2023-07-26
Brennan Johnson,NOT,89,1369.7067653565052,Brennan Johnson,,F,725,2023-07-26
Thiago Nascimento,LIV,173,723.8353991992609,Thiago,,M,370,2023-07-26
Yoane Wissa,BRF,133,1126.0442722915934,Yoane Wissa,,F,685,2023-07-26
Manor Solomon,TOT,156,999.9575217017784,Manor Solomon,,F,636,2023-07-26
John Egan,SHU,157,998.5497671671499,John Egan,,D,784,2023-07-26
Cristian Romero,TOT,158,979.1851525097948,Cristian Romero,,D,748,2023-07-26
Sasa Kalajdzic,WOL,159,964.4383706415139,Sasa Kalajdzic,,F,602,2023-07-26
Jack Robinson,SHU,160,962.083384041151,Jack Robinson,,D,93,2023-07-26
Alejandro Garnacho Ferreyra,MUN,161,961.7960890281564,Alejandro Garnacho Ferreyra,,M,708,2023-07-26
Jay Rodriguez,BUR,162,961.3697436708064,Jay Rodriguez,,F,213,2023-07-26
Jurrien Timber,ARS,163,951.9657040149079,Jurrien Timber,,D,642,2023-07-26
Daniel Podence,WOL,155,1005.8213036610333,Daniel Podence,,F,753,2023-07-26
Tanguy Ndombele,TOT,164,948.5696608736084,Tanguy Ndombele,,M,388,2023-07-26
Matt Targett,NEW,166,928.6420591477887,Matt Targett,,D,426,2023-07-26
Odsonne Edouard,CRY,167,922.098624965176,Odsonne Edouard,,F,395,2023-07-26
Charlie Taylor,BUR,168,920.5016534703312,Charlie Taylor,,D,613,2023-07-26
Facundo Buonanotte,BHA,169,909.3212454810667,Facundo Buonanotte,,M,546,2023-07-26
Armando Broja,CHE,170,904.3183919749457,Armando Broja,,F,284,2023-07-26
Marc Cucurella,CHE,171,887.9755756635037,Marc Cucurella,,D,280,2023-07-26
Nathan Ake,MCI,172,867.5064200576013,Nathan Ake,,D,502,2023-07-26
Declan Rice,ARS,88,1396.4798220290909,Declan Rice,,M,845,2023-07-26
Curtis Jones,LIV,165,933.2751713347693,Curtis Jones,,M,721,2023-07-26
Serge Aurier,NOT,132,1126.895652361418,Serge Aurier,,D,667,2023-07-26
Vladimir Coufal,WHU,154,1011.2891156027016,Vladimir Coufal,,D,707,2023-07-26
Lisandro Martinez,MUN,152,1013.2508766451892,Lisandro Martinez,,D,691,2023-07-26
Ben White,ARS,134,1119.8996181993166,Ben White,,D,778,2023-07-26
Matty Cash,AVL,135,1116.0784456700349,Matty Cash,,D,674,2023-07-26
Rodrigo Bentancur,TOT,136,1114.4797793027074,Rodrigo Bentancur,,M,729,2023-07-26
Ivan Perisic,TOT,137,1101.2703345292784,Ivan Perisic,,M,743,2023-07-26
Amadou Onana,EVE,138,1101.262332679109,Amadou Onana,,M,741,2023-07-26
John McGinn,AVL,139,1076.5188313800013,John McGinn,,M,785,2023-07-26
Arnaut Danjuma,EVE,140,1072.024237852258,Arnaut Danjuma Groeneveld,,F,32,2023-07-26
Aaron Cresswell,WHU,141,1063.4846156985325,Aaron Cresswell,,D,703,2023-07-26
Mateo Kovacic,MCI,153,1012.6563026030516,Mateo Kovacic,,M,708,2023-07-26
Anthony Martial,MUN,142,1051.0578876925397,Anthony Martial,,F,644,2023-07-26
Levi Colwill,CHE,144,1042.025004696652,Levi Colwill,,D,554,2023-07-26
Leon Bailey,AVL,145,1039.748499310504,Leon Bailey,,F,761,2023-07-26
Benoit Badiashile,CHE,146,1035.1608306118558,Benoit Badiashile,,D,733,2023-07-26
Emerson Aparecido Leite de Souza Junior,TOT,147,1025.4803554982434,Emerson Royal,,D,736,2023-07-26
Neco Williams,NOT,148,1023.0497597459413,Neco Williams,,D,566,2023-07-26
Malo Gusto,CHE,149,1021.443511258768,Malo Gusto,,D,374,2023-07-26
Tom Lockyer,LUT,150,1019.0813416995368,Tom Lockyer,,D,693,2023-07-26
Raphael Varane,MUN,151,1014.0704541857768,Raphael Varane,,D,692,2023-07-26
Ruben Santos Gato Alves Dias,MCI,143,1050.5214979290643,Ruben Dias,,D,772,2023-07-26
Benson Manuel,BUR,87,1399.7009037884318,Benson Manuel,,M,811,2023-07-26
Antonee Robinson,FUL,131,1134.3176557302065,Antonee Robinson,,D,763,2023-07-26
Ivan Toney,BRF,85,1401.5262011922525,Ivan Toney,,F,833,2023-07-26
Michael Olise,CRY,23,2156.9952199001887,Michael Olise,,M,1216,2023-07-26
Darwin Nunez,LIV,24,2141.2922816830687,Darwin Nunez,,F,1064,2023-07-26
Jarrod Bowen,WHU,25,2117.946184491283,Jarrod Bowen,,M,1229,2023-07-26
Alexander Isak,NEW,26,2114.812134950715,Alexander Isak,,F,1258,2023-07-26
Dwight McNeil,EVE,27,2108.673234062082,Dwight McNeil,,M,1255,2023-07-26
Christopher Nkunku,CHE,28,2089.329094172694,Christopher Nkunku,,F,1208,2023-07-26
Dejan Kulusevski,TOT,29,2025.5050647351661,Dejan Kulusevski,,M,1093,2023-07-26
Reece James,CHE,30,2018.4806200147211,Reece James,,D,1048,2023-07-26
Pascal Gross,BHA,21,2231.436248649091,Pascal Gross,,M,1180,2023-07-26
Luis Diaz,LIV,31,2015.4877497623847,Luis Diaz,,F,1212,2023-07-26
Lucas Paqueta,WHU,33,1989.1466937095074,Lucas Paqueta,,M,1015,2023-07-26
Pervis Estupinan,BHA,34,1987.498061927984,Pervis Estupinan,,D,921,2023-07-26
Pedro Porro,TOT,35,1966.8604058087956,Pedro Porro,,D,845,2023-07-26
Dominik Szoboszlai,LIV,36,1951.1447210059287,Dominik Szoboszlai,,M,1139,2023-07-26
Luke Shaw,MUN,37,1936.068284267963,Luke Shaw,,D,902,2023-07-26
Cody Gakpo,LIV,38,1934.1342012449616,Cody Gakpo,,F,963,2023-07-26
Andrew Robertson,LIV,39,1889.5362963894056,Andrew Robertson,,D,864,2023-07-26
Julian Alvarez,MCI,40,1877.4440629610715,Julian Alvarez,,F,820,2023-07-26
Bryan Mbeumo,BRF,32,2009.8560007039341,Bryan Mbeumo,,F,975,2023-07-26
Joelinton Cassio Apolinario de Lira,NEW,41,1871.4332061270495,Joelinton,,M,924,2023-07-26
Solly March,BHA,20,2281.223913960384,Solly March,,M,1273,2023-07-26
Eberechi Eze,CRY,18,2318.333478069413,Eberechi Eze,,M,1205,2023-07-26
Youri Tielemans,AVL,86,1400.3369252411803,Youri Tielemans,,M,816,2023-07-26
Bruno Miguel Borges Fernandes,MUN,1,3211.8434124247524,Bruno Fernandes,,M,830,2023-07-26
Erling Haaland,MCI,2,3184.307445599645,Erling Haaland,,F,832,2023-07-26
Mohamed Ghaly,LIV,3,2932.550330746526,Mohamed Salah,,F,931,2023-07-26
Harry Kane,TOT,4,2931.345645607343,Harry Kane,,F,878,2023-07-26
Kevin De Bruyne,MCI,5,2872.5523635001978,Kevin De Bruyne,,M,952,2023-07-26
Bukayo Saka,ARS,6,2835.884355958264,Bukayo Saka,,M,986,2023-07-26
Trent Alexander-Arnold,LIV,7,2764.860578970228,Trent Alexander-Arnold,,D,1098,2023-07-26
Ollie Watkins,AVL,19,2285.089078066608,Ollie Watkins,,F,1222,2023-07-26
Kieran Trippier,NEW,8,2655.1860669200782,Kieran Trippier,,D,1200,2023-07-26
Gabriel Silva,ARS,10,2528.2520217314873,Gabriel Martinelli,,M,1218,2023-07-26
James Maddison,TOT,11,2510.105753751689,James Maddison,,M,1256,2023-07-26
Marcus Rashford,MUN,12,2487.9871643416973,Marcus Rashford,,F,1295,2023-07-26
Gabriel Jesus,ARS,13,2483.735975471466,Gabriel Jesus,,F,1239,2023-07-26
Phil Foden,MCI,14,2428.467785095349,Phil Foden,,M,1270,2023-07-26
Heung Min Son,TOT,15,2411.8826511570237,Son Heung-Min,,F,1208,2023-07-26
Kaoru Mitoma,BHA,16,2372.853116612317,Kaoru Mitoma,,M,1206,2023-07-26
Jack Grealish,MCI,17,2360.3871194069393,Jack Grealish,,M,1274,2023-07-26
Martin Odegaard,ARS,9,2651.4890326704567,Martin Odegaard,,M,1194,2023-07-26
Ethan Pinnock,BRF,42,1859.669568295624,Ethan Pinnock,,D,880,2023-07-26
Morgan Gibbs-White,NOT,22,2196.0033644633204,Morgan Gibbs-White,,M,1231,2023-07-26
Raheem Sterling,CHE,44,1845.7376285343664,Raheem Sterling,,F,886,2023-07-26
Rodrigo Hernandez Cascante,MCI,66,1609.3661824059466,Rodri,,M,886,2023-07-26
Willian,FUL,67,1606.239872357246,Willian,,F,897,2023-07-26
Jose Diogo Dalot Teixeira,MUN,68,1598.9278777449695,Diogo Dalot,,D,873,2023-07-26
Dango Ouattara,BOU,69,1593.7298690830753,Dango Ouattara,,F,854,2023-07-26
Hamed Traore,BOU,70,1584.5807592135943,Hamed Traore,,M,838,2023-07-26
Bruno Moura,NEW,71,1575.48758030894,Bruno Guimaraes,,M,884,2023-07-26
Antony Matheus dos Santos,MUN,72,1558.721234813299,Antony,,F,869,2023-07-26
Bernardo Mota Veiga de Carvalho e Silva,MCI,74,1536.577165511308,Bernardo Silva,,M,780,2023-07-26
Casemiro,MUN,65,1621.704944460377,Casemiro,,M,876,2023-07-26
Nicolas Jackson,CHE,75,1535.9002711705332,Nicolas Jackson,,F,755,2023-07-26
Jacob Ramsey,AVL,77,1523.811440965164,Jacob Ramsey,,M,906,2023-07-26
Noni Madueke,CHE,78,1513.3375887739214,Noni Madueke,,F,789,2023-07-26
Evan Ferguson,BHA,79,1504.1841039562885,Evan Ferguson,,F,740,2023-07-26
Douglas Luiz Soares de Paulo,AVL,80,1482.0690740150894,Douglas Luiz,,M,883,2023-07-26
Josh Brownhill,BUR,81,1472.7940616900325,Josh Brownhill,,M,725,2023-07-26
Dominic Solanke,BOU,82,1444.8707032572338,Dominic Solanke,,F,765,2023-07-26
Joe Willock,NEW,83,1420.7719127973141,Joe Willock,,M,800,2023-07-26
Ben Chilwell,CHE,43,1848.2209050125725,Ben Chilwell,,D,873,2023-07-26
Jadon Sancho,MUN,76,1531.865819761422,Jadon Sancho,,M,843,2023-07-26
Alexandre Moreno Lopera,AVL,64,1627.1031372101015,Alex Moreno,,D,861,2023-07-26
Iliman Ndiaye,SHU,73,1554.2205393624704,Iliman Ndiaye,,M,778,2023-07-26
Mykhailo Mudryk,CHE,84,1413.8207079418496,Mykhailo Mudryk,,M,710,2023-07-26
Ben Mee,BRF,63,1628.0568009048754,Ben Mee,,D,889,2023-07-26
Alexis Mac Allister,LIV,46,1813.4990636012478,Alexis Mac Allister,,M,866,2023-07-26
Mason Mount,MUN,47,1792.0156877473655,Mason Mount,,M,987,2023-07-26
Harvey Barnes,NEW,48,1789.0151731492942,Harvey Barnes,,M,156,2023-07-26
Diogo Jose Teixeira da Silva,LIV,49,1784.432427595139,Diogo Jota,,F,969,2023-07-26
Callum Wilson,NEW,50,1743.3035152468976,Callum Wilson,,F,926,2023-07-26
Alex Iwobi,EVE,51,1730.1063777331485,Alex Iwobi,,M,887,2023-07-26
James Tarkowski,EVE,52,1721.1583347272447,James Tarkowski,,D,870,2023-07-26
Fabian Schar,NEW,53,1718.2490856953445,Fabian Schar,,D,868,2023-07-26
Said Benrahma,WHU,45,1823.4093401309494,Said Benrahma,,M,867,2023-07-26
Leandro Trossard,ARS,55,1716.4589819171142,Leandro Trossard,,M,863,2023-07-26
Aleksandar Mitrovic,FUL,54,1717.4053829072827,Aleksandar Mitrovic,,F,1002,2023-07-26
Virgil van Dijk,LIV,61,1668.506979521391,Virgil van Dijk,,D,855,2023-07-26
Andreas Hugo Hoelgebaum Pereira,FUL,60,1674.2256947298092,Andreas Pereira,,M,898,2023-07-26
Marcus Tavernier,BOU,59,1676.2938927827229,Marcus Tavernier,,M,915,2023-07-26
Julio Enciso,BHA,62,1632.0493285871185,Julio Enciso,,F,879,2023-07-26
Kai Havertz,ARS,57,1707.522166330547,Kai Havertz,,F,878,2023-07-26
Moussa Diaby,AVL,56,1714.2303158005896,Moussa Diaby,,M,132,2023-07-26
Joao Pedro Junqueira de Jesus,BHA,58,1704.866027853874,Joao Pedro,,F,841,2023-07-26
Richarlison Andrade,TOT,118,1214.2491717421228,Richarlison,,F,798,2023-07-27
Emiliano Buendia,AVL,113,1229.4353249687927,Emiliano Buendia,,M,811,2023-07-27
Ibrahima Konate,LIV,114,1222.2099540450865,Ibrahima Konate,,D,816,2023-07-27
Christian Eriksen,MUN,115,1220.6042776942356,Christian Eriksen,,M,788,2023-07-27
Demarai Gray,EVE,116,1219.7628505466262,Demarai Gray,,M,809,2023-07-27
Pedro Neto,WOL,112,1236.2598426370296,Pedro Neto,,F,793,2023-07-27
Enzo Fernandez,CHE,117,1217.8779362792184,Enzo Fernandez,,M,828,2023-07-27
Aaron Wan-Bissaka,MUN,119,1211.429442848043,Aaron Wan-Bissaka,,D,789,2023-07-27
Dan Burn,NEW,124,1184.6484772671895,Dan Burn,,D,799,2023-07-27
Tomas Soucek,WHU,121,1203.9833628347515,Tomas Soucek,,M,821,2023-07-27
Anel Ahmedhodzic,SHU,122,1200.5854866533364,Anel Ahmedhodzic,,D,790,2023-07-27
Kevin Schade,BRF,123,1189.1234943146515,Kevin Schade,,M,819,2023-07-27
John Stones,MCI,125,1183.8156386658598,John Stones,,D,845,2023-07-27
Oliver McBurnie,SHU,126,1181.8130331802581,Oliver McBurnie,,F,785,2023-07-27
Ben White,ARS,127,1180.1828083654902,Ben White,,D,822,2023-07-27
Anass Zaroury,BUR,128,1172.3806612242238,Anass Zaroury,,M,819,2023-07-27
Taiwo Awoniyi,NOT,111,1241.2332583308596,Taiwo Awoniyi,,F,721,2023-07-27
Michael Keane,EVE,120,1210.0635516554082,Michael Keane,,D,859,2023-07-27
Felipe Augusto de Almeida Monteiro,NOT,110,1245.894577075867,Felipe,,D,491,2023-07-27
Kenny Tete,FUL,90,1349.1080660216146,Kenny Tete,,D,772,2023-07-27
Miguel Almiron,NEW,108,1255.7841809175266,Miguel Almiron,,M,791,2023-07-27
Antonee Robinson,FUL,129,1166.5892627462947,Antonee Robinson,,D,807,2023-07-27
Brennan Johnson,NOT,91,1337.5512951189335,Brennan Johnson,,F,752,2023-07-27
Mathias Jensen,BRF,92,1336.6856985699055,Mathias Jensen,,M,757,2023-07-27
Alfie Doughty,LUT,93,1332.8656390513456,Alfie Doughty,,M,824,2023-07-27
Dominic Calvert-Lewin,EVE,94,1332.3136426519816,Dominic Calvert-Lewin,,F,827,2023-07-27
Benson Manuel,BUR,95,1326.4380946176352,Benson Manuel,,M,844,2023-07-27
Abdoulaye Doucoure,EVE,96,1326.1334456826535,Abdoulaye Doucoure,,M,807,2023-07-27
Justin Kluivert,BOU,97,1322.9947935823868,Justin Kluivert,,M,817,2023-07-27
Gabriel Magalhaes,ARS,109,1247.6094687773073,Gabriel Magalhaes,,D,793,2023-07-27
Ivan Toney,BRF,98,1318.1777938602909,Ivan Toney,,F,867,2023-07-27
Sven Botman,NEW,100,1304.3355059255568,Sven Botman,,D,777,2023-07-27
Matt Doherty,WOL,101,1299.1720255664866,Matt Doherty,,D,183,2023-07-27
Iyenoma Destiny Udogie,TOT,102,1282.8552963084032,Destiny Udogie,,D,722,2023-07-27
Carlton Morris,LUT,103,1279.394307213183,Carlton Morris,,F,800,2023-07-27
Moises Caicedo,BHA,104,1263.9197024661376,Moises Caicedo,,M,777,2023-07-27
Oleksandr Zinchenko,ARS,105,1263.5970288731571,Oleksandr Zinchenko,,D,807,2023-07-27
Milos Kerkez,BOU,106,1259.0624242701324,Milos Kerkez,,D,192,2023-07-27
Oliver Norwood,SHU,107,1257.88116178555,Oliver Norwood,,M,805,2023-07-27
Harry Wilson,FUL,99,1305.1576311486224,Harry Wilson,,M,839,2023-07-27
Christian Norgaard,BRF,130,1163.7736075969651,Christian Norgaard,,M,842,2023-07-27
Armando Broja,CHE,173,904.9477278424234,Armando Broja,,F,299,2023-07-27
Amadou Onana,EVE,132,1132.6438576773207,Amadou Onana,,M,787,2023-07-27
Anthony Martial,MUN,156,1011.2348399645624,Anthony Martial,,F,689,2023-07-27
Levi Colwill,CHE,157,1007.841176796972,Levi Colwill,,D,590,2023-07-27
Anthony Elanga,NOT,158,1002.0,Anthony Elanga,,F,0,2023-07-27
Matt Targett,NEW,159,975.3695031155127,Matt Targett,,D,436,2023-07-27
Malo Gusto,CHE,160,965.4974795731977,Malo Gusto,,D,418,2023-07-27
Jack Robinson,SHU,161,962.6018164286336,Jack Robinson,,D,117,2023-07-27
Sasa Kalajdzic,WOL,162,957.09059566135,Sasa Kalajdzic,,F,626,2023-07-27
Jay Rodriguez,BUR,163,955.7396336994053,Jay Rodriguez,,F,236,2023-07-27
Neco Williams,NOT,155,1019.9619294703788,Neco Williams,,D,613,2023-07-27
Manor Solomon,TOT,164,953.8059765136136,Manor Solomon,,F,662,2023-07-27
Tanguy Ndombele,TOT,166,941.5156550908494,Tanguy Ndombele,,M,410,2023-07-27
Marc Cucurella,CHE,167,936.9098886280376,Marc Cucurella,,D,296,2023-07-27
Jurrien Timber,ARS,168,935.9235165621536,Jurrien Timber,,D,669,2023-07-27
Alejandro Garnacho Ferreyra,MUN,169,933.2465595271938,Alejandro Garnacho Ferreyra,,M,737,2023-07-27
Odsonne Edouard,CRY,170,931.4609105261394,Odsonne Edouard,,F,406,2023-07-27
Nathan Ake,MCI,171,916.1251019698157,Nathan Ake,,D,515,2023-07-27
Charlie Taylor,BUR,172,915.6110599081293,Charlie Taylor,,D,624,2023-07-27
Sandro Tonali,NEW,89,1350.7589618581362,Sandro Tonali,,M,786,2023-07-27
Curtis Jones,LIV,165,948.2152767539814,Curtis Jones,,M,747,2023-07-27
Lisandro Martinez,MUN,154,1023.2552311020108,Lisandro Martinez,,D,723,2023-07-27
Cristian Romero,TOT,153,1025.2846182038581,Cristian Romero,,D,783,2023-07-27
Mateo Kovacic,MCI,152,1027.5076045079236,Mateo Kovacic,,M,740,2023-07-27
Yoane Wissa,BRF,133,1129.8397840589346,Yoane Wissa,,F,717,2023-07-27
Serge Aurier,NOT,134,1125.77306717784,Serge Aurier,,D,716,2023-07-27
Tom Lockyer,LUT,135,1109.4045010550076,Tom Lockyer,,D,738,2023-07-27
Ivan Perisic,TOT,136,1094.429738587732,Ivan Perisic,,M,787,2023-07-27
Raphael Varane,MUN,137,1093.8678838535063,Raphael Varane,,D,731,2023-07-27
Aaron Cresswell,WHU,138,1092.801574873755,Aaron Cresswell,,D,741,2023-07-27
Daniel Podence,WOL,139,1074.6605407317115,Daniel Podence,,F,786,2023-07-27
Danny Welbeck,BHA,140,1071.7969224726028,Danny Welbeck,,F,812,2023-07-27
Arnaut Danjuma,EVE,141,1067.225665436382,Arnaut Danjuma Groeneveld,,F,77,2023-07-27
John McGinn,AVL,142,1066.2341490005108,John McGinn,,M,818,2023-07-27
Anthony Gordon,NEW,143,1063.3365521732537,Anthony Gordon,,M,800,2023-07-27
Rodrigo Bentancur,TOT,144,1053.6433491710923,Rodrigo Bentancur,,M,774,2023-07-27
Leon Bailey,AVL,145,1051.6800851610253,Leon Bailey,,F,800,2023-07-27
Emerson Aparecido Leite de Souza Junior,TOT,146,1044.0448373771112,Emerson Royal,,D,773,2023-07-27
John Egan,SHU,147,1040.694131964737,John Egan,,D,811,2023-07-27
Vladimir Coufal,WHU,148,1037.8713050639888,Vladimir Coufal,,D,741,2023-07-27
Benoit Badiashile,CHE,149,1037.83606885194,Benoit Badiashile,,D,774,2023-07-27
Ruben Santos Gato Alves Dias,MCI,150,1031.4137895039012,Ruben Dias,,D,815,2023-07-27
Raul Jimenez,FUL,151,1030.0,Raul Jimenez,,F,0,2023-07-27
Matty Cash,AVL,131,1136.2604621330713,Matty Cash,,D,718,2023-07-27
Joe Willock,NEW,88,1362.0151754356364,Joe Willock,,M,843,2023-07-27
Julian Alvarez,MCI,45,1798.9706909646563,Julian Alvarez,,F,866,2023-07-27
Noni Madueke,CHE,86,1386.8365068700562,Noni Madueke,,F,842,2023-07-27
Morgan Gibbs-White,NOT,22,2221.742295175456,Morgan Gibbs-White,,M,1295,2023-07-27
Darwin Nunez,LIV,23,2199.12579668326,Darwin Nunez,,F,1135,2023-07-27
Jarrod Bowen,WHU,24,2138.930220737548,Jarrod Bowen,,M,1290,2023-07-27
Luis Diaz,LIV,25,2114.8358452122566,Luis Diaz,,F,1265,2023-07-27
Alexander Isak,NEW,26,2112.028493174651,Alexander Isak,,F,1330,2023-07-27
Pedro Porro,TOT,27,2065.3370997566963,Pedro Porro,,D,901,2023-07-27
Dwight McNeil,EVE,28,2052.96585253872,Dwight McNeil,,M,1310,2023-07-27
Bryan Mbeumo,BRF,29,2050.190213794505,Bryan Mbeumo,,F,1031,2023-07-27
Christopher Nkunku,CHE,21,2233.315776454728,Christopher Nkunku,,F,1285,2023-07-27
Lucas Paqueta,WHU,30,2048.645446618621,Lucas Paqueta,,M,1064,2023-07-27
Michael Olise,CRY,32,2032.583522708303,Michael Olise,,M,1281,2023-07-27
Dominik Szoboszlai,LIV,33,2026.421079182289,Dominik Szoboszlai,,M,1183,2023-07-27
Pervis Estupinan,BHA,34,2013.350446217811,Pervis Estupinan,,D,969,2023-07-27
Dejan Kulusevski,TOT,35,1980.7232653568576,Dejan Kulusevski,,M,1155,2023-07-27
Reece James,CHE,36,1966.3219352345925,Reece James,,D,1117,2023-07-27
Cody Gakpo,LIV,37,1922.5944236464927,Cody Gakpo,,F,1012,2023-07-27
Ethan Pinnock,BRF,38,1872.5387607883622,Ethan Pinnock,,D,921,2023-07-27
Luke Shaw,MUN,39,1872.4768174691064,Luke Shaw,,D,952,2023-07-27
Pascal Gross,BHA,31,2038.632147913353,Pascal Gross,,M,1243,2023-07-27
Alexis Mac Allister,LIV,40,1867.993478083888,Alexis Mac Allister,,M,920,2023-07-27
Solly March,BHA,20,2242.823029776021,Solly March,,M,1343,2023-07-27
Ollie Watkins,AVL,18,2274.950062325442,Ollie Watkins,,F,1289,2023-07-27
Facundo Buonanotte,BHA,174,878.6429831290318,Facundo Buonanotte,,M,559,2023-07-27
Bruno Miguel Borges Fernandes,MUN,1,3240.973103465957,Bruno Fernandes,,M,883,2023-07-27
Erling Haaland,MCI,2,3210.7617148764893,Erling Haaland,,F,879,2023-07-27
Mohamed Ghaly,LIV,3,2973.4856043270843,Mohamed Salah,,F,974,2023-07-27
Kevin De Bruyne,MCI,4,2924.766991280044,Kevin De Bruyne,,M,1001,2023-07-27
Harry Kane,TOT,5,2891.440639689356,Harry Kane,,F,929,2023-07-27
Bukayo Saka,ARS,6,2835.509631126001,Bukayo Saka,,M,1027,2023-07-27
Trent Alexander-Arnold,LIV,7,2760.6672907193706,Trent Alexander-Arnold,,D,1154,2023-07-27
Eberechi Eze,CRY,19,2255.3239647551404,Eberechi Eze,,M,1264,2023-07-27
Kieran Trippier,NEW,8,2671.417378291651,Kieran Trippier,,D,1256,2023-07-27
Gabriel Jesus,ARS,10,2576.532242683753,Gabriel Jesus,,F,1303,2023-07-27
Marcus Rashford,MUN,11,2538.026217090314,Marcus Rashford,,F,1354,2023-07-27
James Maddison,TOT,12,2484.362256036812,James Maddison,,M,1324,2023-07-27
Gabriel Silva,ARS,13,2464.789665066771,Gabriel Martinelli,,M,1292,2023-07-27
Kaoru Mitoma,BHA,14,2427.4779713097532,Kaoru Mitoma,,M,1277,2023-07-27
Phil Foden,MCI,15,2418.590194418045,Phil Foden,,M,1328,2023-07-27
Jack Grealish,MCI,16,2404.224415901845,Jack Grealish,,M,1342,2023-07-27
Heung Min Son,TOT,17,2378.921700971548,Son Heung-Min,,F,1255,2023-07-27
Martin Odegaard,ARS,9,2643.131625123476,Martin Odegaard,,M,1262,2023-07-27
Raheem Sterling,CHE,41,1846.9772417920087,Raheem Sterling,,F,931,2023-07-27
Said Benrahma,WHU,42,1832.191410524983,Said Benrahma,,M,913,2023-07-27
Mason Mount,MUN,43,1831.5339416226159,Mason Mount,,M,1036,2023-07-27
Jose Diogo Dalot Teixeira,MUN,68,1578.8002892840655,Diogo Dalot,,D,920,2023-07-27
Aleksandar Mitrovic,FUL,69,1576.4259819938227,Aleksandar Mitrovic,,F,1049,2023-07-27
Rodrigo Hernandez Cascante,MCI,70,1560.626078040646,Rodri,,M,918,2023-07-27
Julio Enciso,BHA,71,1554.9912484969684,Julio Enciso,,F,931,2023-07-27
Hamed Traore,BOU,72,1552.9545923048388,Hamed Traore,,M,887,2023-07-27
Jacob Ramsey,AVL,73,1528.123058494751,Jacob Ramsey,,M,947,2023-07-27
Bernardo Mota Veiga de Carvalho e Silva,MCI,74,1514.2678675722425,Bernardo Silva,,M,828,2023-07-27
Nicolas Jackson,CHE,75,1511.986494619664,Nicolas Jackson,,F,793,2023-07-27
Alexandre Moreno Lopera,AVL,67,1582.6064393726385,Alex Moreno,,D,919,2023-07-27
Dominic Solanke,BOU,76,1502.2715886042968,Dominic Solanke,,F,797,2023-07-27
